# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 15:53:27 BST 2017 [seed=1501080806070]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(paralog_vret)	tmrca(vret_obsr)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
27570000	-39704.01618080161	-272.35371454930157	-39431.66246625231	3.0610217622499216	0.7956402365006481	1.0050644086334266	1.3539659043046974	1.7138104180001081	3.1320654420218514	0.8001166431188168	4.700576738117281	0.6050318243404297	1.789936351319137	0.17836227359752896	0.4082090530717711	0.1881251971335316	0.42892738696528304	-0.08502901620333007	-20706.60218507761	-18725.060281174698	-31.86605476106167
27580000	-39695.851786327585	-270.07497711241956	-39425.77680921517	2.7735019280771205	0.842817520705928	0.9941260643356269	1.3019943993993923	1.858327403067822	3.0940362942850212	0.8772978361621425	5.081655593312936	0.6061179363415339	1.7877641273169287	0.19765028773539733	0.35824914743818115	0.20037565787867115	0.36777308073401355	0.026163577158288917	-20701.42289520258	-18724.353914012583	-28.74527311810921
27590000	-39684.46571485303	-268.1254657656015	-39416.34024908743	2.36806203844017	0.873154488263174	1.0138853122786502	1.3550165799300857	1.867184253576576	3.1214572600740658	0.8772978361621425	5.420057843486625	0.6390354557197798	1.7219290885604368	0.20567836611600954	0.405681910620479	0.21632669453986592	0.43253221249447477	0.02989638854531544	-20707.256789400817	-18709.083459686608	-25.156695507822413
27600000	-39697.64564504811	-267.34588190540074	-39430.29976314271	2.484731400974288	0.8459498980376168	0.9910665232086026	1.3821150883200766	1.8129119263768827	3.2265126919422347	0.8894516420589865	5.029337649242769	0.6258446935911028	1.748310612817791	0.20818028739324812	0.3460481291859011	0.21526548238157117	0.35184355209269624	-0.1259308932091081	-20725.00058868131	-18705.299174461405	-25.88120004365259
27610000	-39701.80620465055	-271.04488548435717	-39430.761319166195	2.5990665457583266	0.871095647192261	0.9941917608621649	1.8223196013972238	1.9178532396036205	3.106969731191759	0.9081235445582887	6.049527403581675	0.6246179239118657	1.7507641521762651	0.20058546637348462	0.33471752792700277	0.20939291990254594	0.3546018426041307	-0.04350134760910386	-20719.752321734857	-18711.008997431334	-27.7634575940025
27620000	-39680.689476186235	-268.6085251507479	-39412.08095103549	2.8019535049202826	0.8628949717665954	1.001141781131965	1.5710383104153802	1.8115405468087804	3.106969731191759	0.9007847082351905	4.551567427696923	0.6133023487836753	1.773395302432646	0.21610883649982177	0.37466505483817614	0.21646371932483413	0.38661433885744545	-0.005135229985444803	-20694.862578824297	-18717.218372211195	-28.413812824002328
27630000	-39695.884950998516	-271.2685416378651	-39424.61640936065	2.628684861496135	0.7679502093122509	0.994703987234014	1.9364757898441785	1.8135477262642627	3.1631715309267574	0.8520287957658007	5.469376580407887	0.6268571114920461	1.7462857770159044	0.2233411753139339	0.41805872771970864	0.21088803266405268	0.4114992850979078	-0.13343591062180554	-20694.342435890907	-18730.273973469742	-29.06036074524617
27640000	-39697.80736530679	-269.79983306681686	-39428.00753223997	2.630717200421734	0.7804067497645087	0.9952426701377952	1.4557131624801873	1.7602599844304683	3.2326595258460062	0.9491453329764062	5.469376580407887	0.6222040279903903	1.7555919440192158	0.2318109178236628	0.4114066959087911	0.21747158249438994	0.4254092314940078	0.04329843775361577	-20712.703352120494	-18715.304180119478	-27.441671491543996
27650000	-39690.75085540274	-270.47447288046845	-39420.27638252227	2.893304753938856	0.8632054183955916	0.9868780634073236	1.5109511938934062	1.8135249250618897	3.1734832440806193	0.9491453329764062	4.459938141906348	0.6390404010219305	1.7219191979561357	0.21322666921868216	0.4837875377824271	0.1940356651212951	0.47211234844851596	0.012010053992725313	-20703.49485096838	-18716.78153155389	-29.170657432129058
27660000	-39707.00452460388	-271.28020447159895	-39435.72432013228	2.8362175194953574	0.9562605245829988	0.998570191544001	1.0982366306837688	1.7559853564663255	3.1734832440806193	0.776189456292379	4.664059570683099	0.6205989546001089	1.7588020907997783	0.21155262664359184	0.4388933512000835	0.19518530811696164	0.41838630890828976	0.12029075932096871	-20714.551532161524	-18721.172787970754	-30.91675582264501
27670000	-39702.54811052659	-273.6757532247436	-39428.87235730185	2.7881623909155935	0.9335773051714288	1.004285972798278	1.356875162411265	1.8178996079346936	3.100258488364702	0.9452944835834535	5.692205789004191	0.6258387612983753	1.7483224774032458	0.2207501397678247	0.5007849748622076	0.19511767242834283	0.41258628952809073	-0.03965551034827535	-20703.497158076956	-18725.37519922489	-30.642484421058917
27680000	-39691.7703073519	-275.1601223986614	-39416.61018495324	2.6933021641665182	0.8007533374897439	1.0004104711148627	1.4407820903741697	1.7957899404743412	3.100258488364702	0.9035298336851753	5.474725128733795	0.6284272037565576	1.7431455924868813	0.1979469867365899	0.48032543788778065	0.18384184276085713	0.43409283968489226	-0.09100973425305986	-20705.413181209733	-18711.19700374351	-32.81217416269161
27690000	-39698.54412744229	-274.5957260417621	-39423.94840140053	2.817092416263536	0.8368362100198786	1.0170377191849498	1.2003548252630725	1.716635519461141	3.239383124742886	0.8081276666117407	4.858158650638202	0.5969689981130003	1.8060620037739958	0.18432440994279073	0.49671826946688374	0.1854940032729504	0.4047817621746037	-0.09898642619621519	-20708.048026065444	-18715.900375335088	-32.15584245979816
27700000	-39695.933932589076	-270.1269305765916	-39425.80700201249	3.103051418464918	0.7737559109544573	1.0001853099151443	1.3188713594200279	1.8548083061803375	3.1092461549134507	0.9188424095565091	4.588817223256562	0.6381507934963592	1.723698413007278	0.21055217793265543	0.43365582233819494	0.20026038099256022	0.4148647423124193	-0.06401313891449681	-20708.974175801093	-18716.83282621139	-29.633957185839893
27710000	-39699.948153968515	-274.8203487539505	-39425.127805214564	3.2779944336698508	0.9315529572257284	0.9947349190490891	1.2275337123435204	1.7579565707830038	3.250464702767339	0.9556959287740463	5.284663059023828	0.6168319957125656	1.7663360085748652	0.1764646069757629	0.34196936690303353	0.18203402958702425	0.32092429038575365	0.13205517290057592	-20704.421946181334	-18720.70585903323	-32.996786460327755
27720000	-39697.60450420471	-275.2744388441281	-39422.330065360584	2.924232206550734	0.9195577253603352	0.9883272344181694	1.1368731263883916	1.815673390091355	3.1752272337340712	0.8634413708361295	4.644745865351844	0.6205377610123783	1.7589244779752398	0.17833568382239598	0.3648827722773588	0.17813864631305082	0.36329650252729606	0.05086878525080229	-20704.591257604745	-18717.73880775584	-34.30850252119807
27730000	-39703.939138755326	-278.84917236812163	-39425.089966387204	2.975919814789671	0.8164446365826734	0.9936410503161349	0.9230844772176505	1.7639096478264191	3.210671023839897	0.9352978041454165	5.8214708924143475	0.6128908292830267	1.774218341433943	0.17015686265266305	0.36410903038746234	0.1713310749703553	0.35510561341891567	0.019919372636753932	-20706.597856694483	-18718.49210969272	-35.87512407908643
27740000	-39699.52689937026	-275.53568802263305	-39423.99121134763	2.9057077719170263	0.8639237457857909	0.9887265655281361	1.2796850982009655	1.830706850797672	3.041025262701522	0.9210664857394447	5.107771256797153	0.6085985648184464	1.7828028703631036	0.17776497666452107	0.402377869561009	0.18229463963571105	0.40776529882981444	-0.04920366507356248	-20702.722533932458	-18721.268677415173	-33.50271907244351
27750000	-39696.843344210385	-278.43003546220785	-39418.413308748175	2.7287023170938878	0.7919902764681848	0.9786964680738075	1.4822504858485124	1.8380081521956795	3.0444978023879394	0.8914162465959021	5.4251738579462	0.6225805267117835	1.7548389465764294	0.1761719752647901	0.3887415252963541	0.1836727020939369	0.4261084451524166	-0.13328465382033175	-20699.83212223353	-18718.58118651465	-34.19774628630517
27760000	-39697.59841413433	-280.67328915590105	-39416.92512497843	3.682473250928405	0.9863128769050823	1.0137891681013829	0.9815303607763055	1.8775395149936602	3.0444978023879394	0.8876856289810637	4.8138136267640235	0.6469524444356094	1.7060951111287777	0.15120543048844234	0.35409720167807907	0.15596982606459703	0.3724119867817244	-0.03887029135688979	-20708.79454717324	-18708.130577805186	-39.08692344475062
27770000	-39705.69722879609	-280.141968224	-39425.55526057209	3.1561171277664966	0.8293229487879065	1.0066130922787258	1.1234104330973473	1.8079179022847338	3.0750661055005826	0.8298886872316351	6.267835643457614	0.6188352124353222	1.762329575129352	0.16325474309868365	0.30786720843951215	0.16310445366408977	0.29126917805826735	-0.18822356591784647	-20709.892181698342	-18715.663078873742	-36.6506638482762
27780000	-39708.70301571226	-282.1133476030885	-39426.58966810917	3.6515901204908383	0.9572419227241136	1.0010143467396215	0.9555556821539221	1.8304672504442925	3.3585484808953536	0.8046323977838359	6.267835643457614	0.633264257465451	1.7334714850690942	0.16324823420601936	0.3613028260194755	0.15909634308780513	0.32008663903457746	-0.08367233752200517	-20703.05066908939	-18723.538999019776	-38.62586323552045
27790000	-39714.03022180495	-279.43835929073845	-39434.59186251421	3.892593876434235	0.849445200499294	1.0095115617530472	1.0198593212011786	1.7928532042684124	3.2568294678450256	0.8406122895492687	4.73159186164835	0.626633907694247	1.7467321846115023	0.162395541872413	0.36582264334486386	0.15580661479059	0.35073595123024015	-0.11520176051872953	-20716.796479590343	-18717.79538292386	-38.53220528116268
27800000	-39713.203397528225	-277.37038191588704	-39435.83301561234	3.1418804050230493	0.9394669947091122	0.9904897647146251	1.0498934536532094	1.885633468186645	2.9800269003907087	0.9376783359986698	4.73159186164835	0.6234855694521061	1.7530288610957838	0.17984089943958614	0.46759248603518905	0.17287698858763817	0.40172389581142753	-0.1382701162849901	-20717.821238538385	-18718.011777073953	-36.04358378376113
27810000	-39691.32500171498	-277.29999541605565	-39414.02500629892	3.211755760387163	0.9151563734672131	1.0016310821740586	1.0925919950902634	1.8279142129711523	3.2951292114259627	0.9376783359986698	5.013746152709604	0.6227518413908599	1.7544963172182761	0.17038378100041873	0.4480958380951334	0.1697381240338913	0.3973241221570949	-0.1991722511141298	-20703.659864768768	-18710.36514153015	-35.80772366352909
27820000	-39707.852323124	-278.41708506462436	-39429.43523805938	3.221808646572551	0.9178115930494093	1.020648184777197	1.1176591678191663	1.8104240832967118	2.9356115002881062	0.8181706055133903	4.989123110678663	0.6083125666076835	1.783374866784629	0.1715814490022705	0.3499564727965127	0.17279873626543552	0.3567917870343467	-0.13655981139075302	-20707.463871141743	-18721.971366917634	-35.53665311396819
27830000	-39709.4929712546	-274.86288491312285	-39434.63008634148	3.1596969586359895	0.8958011010879706	1.0066759440404747	1.144860302656002	1.9166068826349403	3.22039073176816	0.8657849930053078	4.3926605996720385	0.6009703946240871	1.7980592107518218	0.17551326728453892	0.38415661829703973	0.1693447386647013	0.3662130878616188	-0.16338204249119342	-20709.929969392593	-18724.70011694889	-34.722304535502666
27840000	-39704.42546351781	-272.94702751831295	-39431.478435999496	2.9137483636937005	0.8759013588095644	0.9924766901970127	1.4525234087383672	1.7821858813084874	3.200365838508167	0.8055663216991303	4.605693557389431	0.6219411735557001	1.7561176528885958	0.17601791533375405	0.33501966401676986	0.18833026654631901	0.3318481692020901	-0.126986234666417	-20695.249874801317	-18736.228561198182	-32.66741843898012
27850000	-39709.07304746454	-270.3310854016596	-39438.74196206288	2.8469492565017087	0.9206698957518946	1.0050442418417973	1.1945612589691657	1.7600828509346234	3.279499626474256	0.9367266907553081	3.5754463378696277	0.6198888257372096	1.7602223485255768	0.18918770801013396	0.438968598077088	0.19257708951787966	0.3710093244883116	-0.21783246136598639	-20720.42234780034	-18718.319614262535	-31.65937921942315
27860000	-39707.749897725625	-277.3668432587785	-39430.383054466845	3.328940203043385	0.8061518503863101	0.9913728230418434	1.0885987226049398	1.8797006266057188	3.279499626474256	0.873412483128224	5.898919806177764	0.5952633776681616	1.8094732446636728	0.18213603526488026	0.39479081899285606	0.17909058252561003	0.35174571674028193	-0.18790739019609295	-20708.197998990476	-18722.18505547637	-34.03025719380027
27870000	-39704.79014266499	-277.4446035366414	-39427.34553912835	2.983784492635867	0.8851068279952753	0.9941038377629341	1.5095205073059683	1.8439227852678204	3.2454233103357653	0.943560660837199	5.616604944382975	0.6193625575621118	1.7612748848757724	0.1784600261767083	0.33979725064280497	0.17794003198342923	0.29227315371129986	-0.017625407423077524	-20705.83063692494	-18721.514902203406	-34.91995494110838
27880000	-39713.38508838994	-278.84458970162393	-39434.54049868832	3.2036770950274773	1.0032005443221843	1.0032005443221843	1.029823324257691	1.761321277982011	3.309505947503186	0.9505041419630476	5.37570304417983	0.628902777258452	1.742194445483092	0.1667714954724841	0.3365834852895082	0.1624354497144249	0.3080449925770522	-0.05135326253078498	-20711.156296771875	-18723.384201916444	-36.91951729573696
27890000	-39701.26066763137	-276.39029946426376	-39424.87036816711	3.0550456372136785	1.0077572484164947	1.0077572484164947	1.1109645050579746	1.7679741624364584	3.1914274765248676	0.937113754199428	4.624229479069057	0.6201750007467117	1.7596499985065726	0.18832501196984738	0.365424788614918	0.17349965768322811	0.3491699949480976	0.1588168113924957	-20714.95925060591	-18709.9111175612	-35.69188668427734
27900000	-39718.80006579959	-279.49194399632466	-39439.30812180326	3.3567458554826577	1.0090013880586264	0.9877029763966338	1.0939053748349243	1.8583397818134872	3.186870762070083	0.9124450706738715	4.837900761271351	0.6056919684711591	1.7886160630576777	0.18049191960111927	0.33865271088746896	0.16249115397177466	0.2874037369539658	0.00959735645354389	-20708.84961919285	-18730.45850261041	-38.02371697566659
27910000	-39707.84125297496	-276.3880558642542	-39431.453197110706	3.36546720029764	1.1830675245518862	1.0027794263441578	0.9475806362779347	1.8500543340902313	3.255500156430337	0.886285141434161	4.837900761271351	0.6237666776722461	1.7524666446555037	0.18396070364183675	0.39468326955132965	0.17857838906002785	0.35437073881538383	0.18836243005995107	-20716.782267097646	-18714.67093001306	-35.48805640404253
27920000	-39717.854551093995	-277.81975378267225	-39440.034797311324	3.2790661381721864	1.1817878515754525	0.9880943905358401	1.209897053479277	1.7423905205898909	3.113171360795894	0.8162131380032099	5.24558397269245	0.6228765992638817	1.7542468014722326	0.17645417965937968	0.39644847033380004	0.17309900943397113	0.3640544750277144	0.023767850910528222	-20719.299576408226	-18720.735220903094	-35.675901467375894
27930000	-39711.12211199609	-279.92374627780106	-39431.19836571829	4.402377302217106	1.0646888028429105	1.000238034513134	1.0471102005387913	1.813749904709952	3.285149516539917	0.8519801106126788	5.475131914879199	0.6435072057513592	1.7129855884972776	0.1787096473592498	0.4000151699426039	0.16201248232621152	0.35527983382572775	0.013202118359331624	-20698.116657957486	-18733.0817077608	-37.8486142540801
27940000	-39712.82972505056	-277.1209623581807	-39435.708762692375	3.2289549555077164	1.092219772801793	0.9930343244966604	1.1086053429512288	1.7924171720252482	2.9909241471480668	0.9574007213907229	5.83591172402546	0.6512381793303669	1.6975236413392623	0.18741661449913186	0.4232041329790098	0.1723788254405243	0.35111830017310824	-0.008239487314917358	-20708.310182217232	-18727.398580475146	-33.92179375056877
