"accession"	"species"	"organ"	"sex"	"gene"	"genelength"	"reads"	"relex"	"normalized"
"21310"	"SRR034784"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	283	0.0970507544581619	0.118390227576975
"21410"	"SRR034784"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	79	0.0278365045806906	0.0339571817927099
"21510"	"SRR034784"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"21610"	"SRR034784"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	332	0.819753086419753	1
"21710"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	66	0.018819503849444	0.0294281816950765
"2181"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"2191"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	4	0.00798403193612774	0.0124846831433658
"2201"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	0	0	0
"2211"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"2221"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	2	0.0015220700152207	0.00238007087322156
"2231"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	2	0.00179694519317161	0.0028098949931834
"2241"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	3	0.00168350168350168	0.00263250263250263
"2251"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"2261"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	2	0.000959232613908873	0.00149995833449071
"2271"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	6	0.00284495021337127	0.00444866732206704
"2281"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	6	0.00298953662182362	0.00467475803798674
"2291"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	11	0.00548081714000997	0.00857038973630902
"2301"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	17	0.00578231292517007	0.00904184067449374
"2311"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	260	0.0891632373113855	0.139425139425139
"2321"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	92	0.0324171952078929	0.0506909809235391
"2331"	"SRR034785"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"2341"	"SRR034785"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	259	0.639506172839506	1
"2351"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	70	0.0199600798403194	0.0248733302625518
"2361"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"2371"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	4	0.00798403193612774	0.00994933210502073
"2381"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	0	0	0
"2391"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"2401"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	3	0.00228310502283105	0.00284510010537408
"2411"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	1	0.000898472596585804	0.00111963508189923
"2421"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	3	0.00168350168350168	0.0020979020979021
"2431"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"2441"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	0	0	0
"2451"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	6	0.00284495021337127	0.00354524565050881
"2461"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	6	0.00298953662182362	0.00372542255950328
"2471"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	6	0.00298953662182362	0.00372542255950328
"2481"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	14	0.00476190476190476	0.00593406593406593
"2491"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	286	0.098079561042524	0.122222222222222
"2501"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	77	0.0271317829457364	0.0338103756708408
"2511"	"SRR034786"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"2521"	"SRR034786"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	325	0.802469135802469	1
"2531"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	81	0.0230966638152267	0.0325928531190481
"2541"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"2551"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	2	0.00399201596806387	0.00563333263786017
"2561"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	0	0	0
"2571"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"2581"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	2	0.0015220700152207	0.0021478688368097
"2591"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	5	0.00449236298292902	0.00633939724071865
"2601"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	1	0.000561167227833895	0.000791891035793475
"2611"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"2621"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	0	0	0
"2631"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	0	0	0
"2641"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	4	0.00199302441454908	0.00281245605537414
"2651"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	4	0.00199302441454908	0.00281245605537414
"2661"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	10	0.00340136054421769	0.00479982933940127
"2671"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	256	0.0877914951989026	0.123886953155246
"2681"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	62	0.02184637068358	0.030828502184146
"2691"	"SRR034787"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"2701"	"SRR034787"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	287	0.708641975308642	1
"2711"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	87	0.0248075278015398	0.0300809843102503
"2721"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"2731"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	4	0.00798403193612774	0.00968123632973574
"2741"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	0	0	0
"2751"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	1	0.000898472596585804	0.00108946527430315
"2761"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	1	0.00076103500761035	0.000922811910425724
"2771"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	5	0.00449236298292902	0.00544732637151573
"2781"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	1	0.000561167227833895	0.000680457267283615
"2791"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"2801"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	1	0.000479616306954436	0.000581570671606427
"2811"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	3	0.00142247510668563	0.00172485753954396
"2821"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	8	0.00398604882909816	0.0048333825622298
"2831"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	7	0.00348779272546089	0.00422920974195108
"2841"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	21	0.00714285714285714	0.00866124893071001
"2851"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	290	0.0994513031550069	0.120592149035263
"2861"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	77	0.0271317829457364	0.0328993176437822
"2871"	"SRR034788"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"2881"	"SRR034788"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	334	0.824691358024691	1
"2891"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	167	0.0476190476190476	0.0227963525835866
"2901"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"2911"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	5	0.00998003992015968	0.00477767868518283
"2921"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	1	0.000893655049151028	0.000427813587359535
"2931"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"2941"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	5	0.00380517503805175	0.0018216263480035
"2951"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	10	0.00898472596585804	0.00430119860067672
"2961"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	3	0.00168350168350168	0.000805931656995487
"2971"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"2981"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	1	0.000479616306954436	0.000229603551201592
"2991"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	6	0.00284495021337127	0.00136194425108199
"3001"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	13	0.0064773293472845	0.00310084915561492
"3011"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	8	0.00398604882909816	0.0019082148649938
"3021"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	18	0.00612244897959184	0.00293095961788971
"3031"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	661	0.226680384087792	0.108517205148411
"3041"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	155	0.05461592670895	0.0261459223606675
"3051"	"SRR034789"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"3061"	"SRR034789"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	846	2.08888888888889	1
"3071"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	381	0.108639863130881	0.0272271934207963
"3081"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"3091"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	20	0.0399201596806387	0.010004742989269
"3101"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	3	0.00268096514745308	0.000671900299949566
"3111"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"3121"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	13	0.00989345509893455	0.00247948596229486
"3131"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	19	0.0170709793351303	0.00427830855861866
"3141"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	8	0.00448933782267116	0.00112511251125113
"3151"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"3161"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	2	0.000959232613908873	0.000240401738015528
"3171"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	13	0.00616405879563774	0.00154482909172852
"3181"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	18	0.00896860986547085	0.00224770234871021
"3191"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	17	0.00847035376183358	0.00212282999600408
"3201"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	41	0.0139455782312925	0.00349502424732269
"3211"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	1467	0.503086419753086	0.126082920792079
"3221"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	334	0.11768851303735	0.0294949553094844
"3231"	"SRR034790"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	0	0	0
"3241"	"SRR034790"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	1616	3.99012345679012	1
"3251"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Armi"	3507	347	0.0989449672084403	0.0242424148332839
"3261"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Arx1"	495	0	0	0
"3271"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Arx2"	501	18	0.0359281437125748	0.00880272123629329
"3281"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Cuff1"	1119	2	0.00178731009830206	0.000437907192868925
"3291"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Cuff2"	1113	0	0	0
"3301"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Mael1"	1314	7	0.00532724505327245	0.0013052233796584
"3311"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Mael2"	1113	27	0.0242587601078167	0.00594361636035437
"3321"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Tejas1"	1782	9	0.00505050505050505	0.0012374195677281
"3331"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Tejas2"	1413	0	0	0
"3341"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Vret1"	2085	1	0.000479616306954436	0.000117510347438927
"3351"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_Vret2"	2109	12	0.00568990042674253	0.00139407723704218
"3361"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2a1"	2007	21	0.0104633781763827	0.00256362260219902
"3371"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2a3"	2007	19	0.00946686596910812	0.00231946806865625
"3381"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2b"	2940	36	0.0122448979591837	0.00300011111522649
"3391"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2c"	2916	1345	0.461248285322359	0.113010015460106
"3401"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2d"	2838	338	0.119097956307259	0.0291800800389835
"3411"	"SRR034791"	"Dpse"	"heads"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	0.000107178072795347
"3421"	"SRR034791"	"Dpse"	"heads"	"female"	"Dpse_rpl32"	405	1653	4.08148148148148	1
"3431"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Armi"	3507	1920	0.547476475620188	0.0124524302272367
"3441"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Arx1"	495	1040	2.1010101010101	0.0477877732735646
"3451"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Arx2"	501	45	0.0898203592814371	0.00204297683415602
"3461"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Cuff1"	1119	790	0.705987488829312	0.0160577857450225
"3471"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Cuff2"	1113	236	0.21203953279425	0.00482286930145295
"3481"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Mael1"	1314	515	0.39193302891933	0.00891457243133375
"3491"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Mael2"	1113	238	0.213836477987421	0.00486374107519407
"3501"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Tejas1"	1782	866	0.485970819304153	0.0110534753351781
"3511"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Tejas2"	1413	268	0.18966737438075	0.00431401137954643
"3521"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Vret1"	2085	438	0.210071942446043	0.0047781161794141
"3531"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_Vret2"	2109	202	0.0957799905168326	0.00217852949339084
"3541"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2a1"	2007	2961	1.47533632286996	0.0335567342896963
"3551"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2a3"	2007	3039	1.51420029895366	0.0344407009477835
"3561"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2b"	2940	34402	11.7013605442177	0.26614910818871
"3571"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2c"	2916	10437	3.57921810699588	0.081409824403759
"3581"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2d"	2838	2313	0.815010570824524	0.0185375312357594
"3591"	"SRR1023997"	"Dpse"	"testes"	"male"	"DpseAgo2e"	2286	29025	12.6968503937008	0.288791666261306
"3601"	"SRR1023997"	"Dpse"	"testes"	"male"	"Dpse_rpl32"	405	17806	43.9654320987654	1
"3611"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Armi"	3507	2320	0.661534074707727	0.0260092515538908
"3621"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Arx1"	495	712	1.43838383838384	0.0565523206043544
"3631"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Arx2"	501	57	0.11377245508982	0.00447314283189761
"3641"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Cuff1"	1119	557	0.497765862377122	0.0195704469724041
"3651"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Cuff2"	1113	204	0.183288409703504	0.00720627181146676
"3661"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Mael1"	1314	590	0.449010654490107	0.0176535593698178
"3671"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Mael2"	1113	255	0.22911051212938	0.00900783976433345
"3681"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Tejas1"	1782	1334	0.748597081930415	0.0294322704768293
"3691"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Tejas2"	1413	213	0.150743099787686	0.00592670181671806
"3701"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Vret1"	2085	436	0.209112709832134	0.0082215947463367
"3711"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_Vret2"	2109	364	0.172593646277857	0.00678579038370372
"3721"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2a1"	2007	2603	1.29696063776781	0.050992045267058
"3731"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2a3"	2007	2585	1.28799202790234	0.0506394302786573
"3741"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2b"	2940	27376	9.31156462585034	0.366098793657838
"3751"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2c"	2916	13293	4.55864197530864	0.179230171827978
"3761"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2d"	2838	2161	0.761451726568006	0.0299376710280596
"3771"	"SRR1023998"	"Dpse"	"testes"	"male"	"DpseAgo2e"	2286	17648	7.72003499562555	0.303525305623565
"3781"	"SRR1023998"	"Dpse"	"testes"	"male"	"Dpse_rpl32"	405	10301	25.4345679012346	1
"3791"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	2414	0.688337610493299	0.032442305626648
"3801"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	0	0	0
"3811"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	116	0.231536926147705	0.0109126562422693
"3821"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	27	0.0241286863270777	0.00113721842924083
"3831"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	4	0.00359389038634322	0.000169385035083091
"3841"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	428	0.32572298325723	0.0153517756568344
"3851"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	261	0.234501347708895	0.0110523735391717
"3861"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	230	0.129068462401796	0.00608317552341758
"3871"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	156	0.110403397027601	0.00520346512232961
"3881"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	329	0.15779376498801	0.0074370388479162
"3891"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	223	0.105737316263632	0.00498354626868044
"3901"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	4	0.00199302441454908	9.39340030131941e-05
"3911"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	12	0.00597907324364723	0.000281802009039582
"3921"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	65	0.022108843537415	0.00104202043903794
"3931"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	908	0.311385459533608	0.014676028291762
"3941"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	88	0.0310077519379845	0.00146143832594946
"3951"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	0	0	0
"3961"	"SRR1023999"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	8593	21.2172839506173	1
"3971"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	20680	5.89677787282578	0.0377097320189866
"3981"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	3	0.00606060606060606	3.87574087657775e-05
"3991"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	954	1.90419161676647	0.0121772529217985
"4001"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	256	0.228775692582663	0.00146301425046152
"4011"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	33	0.0296495956873315	0.000189608347466
"4021"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	4168	3.17199391171994	0.0202848136654494
"4031"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	2702	2.42767295597484	0.0155249016622162
"4041"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	2501	1.40347923681257	0.00897521104844532
"4051"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	1352	0.956829440905874	0.00611889791045268
"4061"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	3216	1.54244604316547	0.00986389994602982
"4071"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	2224	1.05452821242295	0.00674367886234695
"4081"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	47	0.0234180368709517	0.000149757700537421
"4091"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	64	0.0318883906327853	0.000203925379455212
"4101"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	1191	0.405102040816327	0.00259061638898189
"4111"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	8102	2.77846364883402	0.0177681984774878
"4121"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	660	0.232558139534884	0.00148720289450076
"4131"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	2.79745076393407e-06
"4141"	"SRR1024000"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	63331	156.372839506173	1
"4151"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	2575	0.734245794126034	0.0311937004742519
"4161"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	8.58262685599306e-05
"4171"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	142	0.283433133732535	0.0120413740859831
"4181"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	45	0.0402144772117962	0.00170847196798253
"4191"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	4	0.00359389038634322	0.000152682849729257
"4201"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	495	0.376712328767123	0.016004247681809
"4211"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	366	0.328840970350404	0.013970480750227
"4221"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	325	0.182379349046016	0.00774820480054929
"4231"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	173	0.122434536447275	0.00520150920603656
"4241"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	337	0.161630695443645	0.00686671893996394
"4251"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	296	0.140350877192982	0.00596266707890044
"4261"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	12	0.00597907324364723	0.000254014965244638
"4271"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	8	0.00398604882909816	0.000169343310163092
"4281"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	124	0.0421768707482993	0.0017918423007512
"4291"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	941	0.322702331961591	0.0137096868188864
"4301"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	80	0.0281888653981677	0.00119757584037112
"4311"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	1.8584428231481e-05
"4321"	"SRR1024001"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	9533	23.5382716049383	1
"4331"	"SRR166828"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	3106	0.885657256914742	0.101468511754023
"4341"	"SRR166828"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000231451716600231
"4351"	"SRR166828"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	118	0.235528942115768	0.0269842210910569
"4361"	"SRR166828"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	17	0.0151921358355675	0.00174054172939316
"4371"	"SRR166828"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	2	0.00179694519317161	0.000205873494550071
